name,_id,run_start_time,run_end_time,status,status_message,chg_sp,chiller_limit,loop_sp,storage_capacity,installed_cost_us_dollars_per_kw,installed_cost_us_dollars_per_kwh,comfort_result_time_setpoint_not_met_during_occupied_hours,size_kw,year_one_energy_cost_us_dollars,comfort_result_hours_out_of_comfort_bounds_PMV,year_one_bill_us_dollars,electricity_produced_kwh,water_qbft,size_kwh,natural_gas_kwh,electricity_kwh,comfort_result_time_setpoint_not_met_during_occupied_cooling,comfort_result_time_setpoint_not_met_during_occupied_heating
API Generated 2021-06-09 10:09:00 +0000,2c1d162e-3a0c-4dd4-a1a5-9afb63be289e,2021-06-09T10:09:00.907Z,2021-06-09T10:23:55.691Z,completed,completed normal,23.18852493,0.823885028,42.27514569,5614.269152,1372.888603,312.4273891,2112,1006.834502,1770522.04,1340,2745370.3,19739560,121993.56,7592.076733,26230991.67,19739558.33,1347,765
API Generated 2021-06-09 13:12:46 +0000,a8885bb0-57d5-44f0-87ab-ef240304a2c6,2021-06-09T13:12:50.055Z,2021-06-09T13:29:18.842Z,completed,completed normal,27.41273605,0.156705516,42.90406313,1916.831411,519.0182386,212.4778026,2421,1688.045495,1779336.24,1823,2702675.8,19971528.33,121487.12,13234.46647,26223544.44,19971527.78,1653,768
API Generated 2021-06-09 05:49:07 +0000,e126a714-0469-40d0-9dd6-4e9bb1ccc2d6,2021-06-09T06:34:49.292Z,2021-06-09T06:49:55.011Z,completed,completed normal,29.73044949,0.643218826,49.01022813,7317.313621,724.1671903,495.0024213,2112,1007.67138,1764364.73,1341,2802307.07,20186778.33,124463.85,5961.837947,26192680.56,20186777.78,1348,764
API Generated 2021-06-08 23:38:17 +0000,88375829-3291-49e6-8a22-c95a38fd3722,2021-06-09T00:36:03.629Z,2021-06-09T00:50:31.220Z,completed,completed normal,20.66989576,0.290887235,49.84292197,1511.560523,562.7362837,262.7963411,2153,1473.905971,1751719.42,1336,2657801.73,20444024.17,127430.45,11548.28899,26204061.11,20444022.22,1387,766
API Generated 2021-06-09 05:32:13 +0000,682ee0f8-9c91-459e-8157-879ed72f8328,2021-06-09T05:49:07.413Z,2021-06-09T06:05:05.835Z,completed,completed normal,25.71389456,0.727520617,42.94034522,7701.874912,922.8941921,835.8342938,2112,593.8387723,1884572.46,1338,3058987.28,19607393.61,120573.02,2618.203115,26227097.22,19607391.67,1347,765
API Generated 2021-06-09 02:29:27 +0000,a7993dd7-3fd5-4555-9fc0-bff62faeb577,2021-06-09T03:00:45.653Z,2021-06-09T03:15:12.594Z,completed,completed normal,20.64862555,0.337073434,40.70664028,7725.413256,733.2224125,538.2245927,2103,977.5165688,1812301.5,1352,2823571.17,19750514.72,121622.15,6506.670082,26246566.67,19750513.89,1336,767
API Generated 2021-06-09 04:30:57 +0000,ae957f98-c5f7-4618-a0f5-bd2fbd6b9cfa,2021-06-09T05:14:59.546Z,2021-06-09T05:29:06.980Z,completed,completed normal,20.02209154,0.787894469,40.26597084,5675.704041,1621.1963,316.7117217,2074,914.5378341,1844910.93,1337,2865646.57,19801713.06,122394.07,7235.880525,26242427.78,19801713.89,1309,765
API Generated 2021-06-09 08:36:33 +0000,5ac94af1-e843-4a0e-ae5f-39416a7a67e2,2021-06-09T09:08:05.979Z,2021-06-09T09:23:10.752Z,completed,completed normal,25.13903913,0.117975786,40.92063617,622.344157,433.6043633,236.0273347,2579,1623.62203,1750442.9,2098,2659993.7,20126461.94,122235.84,12639.78993,26233577.78,20126461.11,1817,762
API Generated 2021-06-09 11:40:43 +0000,3029760f-d9b7-4758-bf12-7fe02602171f,2021-06-09T11:40:46.002Z,2021-06-09T11:56:42.215Z,completed,completed normal,20.12611128,0.55848077,40.26154982,4923.971997,1157.397064,272.9108291,2085,1076.406778,1798079.53,1341,2771215.31,19826653.61,122672.98,8541.15026,26244911.11,19826652.78,1320,765
API Generated 2021-06-09 10:09:00 +0000,ea2c045e-b0a7-4d87-8ad0-615954186ff1,2021-06-09T10:09:05.321Z,2021-06-09T10:25:12.486Z,completed,completed normal,29.55328003,0.867287592,49.09764086,521.1536956,507.9859077,502.8927266,2140,1250.996149,1701049.56,1344,2678567.51,20193726.39,124496.74,7116.263064,26195752.78,20193727.78,1374,766
API Generated 2021-06-09 04:00:55 +0000,e81fb1dc-22aa-42c5-a789-8ed42fce0fa0,2021-06-09T04:32:53.719Z,2021-06-09T04:47:34.091Z,completed,completed normal,20.15501948,0.643872919,40.21874229,5723.274462,526.3515752,272.3644293,2077,1514.598582,1742351.58,1336,2625613.76,19803386.67,122326.88,11295.24278,26247811.11,19803386.11,1312,765
API Generated 2021-06-09 13:43:33 +0000,adaba703-877b-4144-a89d-498f4fc46347,2021-06-09T14:28:09.515Z,2021-06-09T14:42:31.008Z,completed,completed normal,22.29089769,0.707237015,40.18916998,4634.104964,522.8633503,250.6476097,2089,1563.709429,1739688.19,1341,2625370.98,19804446.11,122582.79,11953.01462,26237277.78,19804447.22,1323,766
API Generated 2021-06-09 00:58:20 +0000,72851810-a62d-4852-9e1b-fdba2994d3b9,2021-06-09T01:43:14.189Z,2021-06-09T01:58:05.371Z,completed,completed normal,27.70511383,0.994526619,40.35961102,5927.289984,1631.201891,242.751302,2086,1036.074785,1806023.85,1341,2765735.65,19612351.94,120517.8,8855.296232,26252655.56,19612352.78,1324,762
API Generated 2021-06-09 04:16:29 +0000,b0d1c005-280e-432f-9260-c0c432107316,2021-06-09T05:00:39.492Z,2021-06-09T05:14:51.987Z,completed,completed normal,20.02209154,0.790220788,40.2783371,5085.391657,1009.953622,273.9989766,2089,1104.151906,1789027.87,1333,2751285.85,19827209.17,122704.54,8755.539039,26246391.67,19827211.11,1325,764
API Generated 2021-06-09 02:45:57 +0000,c5bf06e5-7eed-4f05-8beb-ef24ea3f42f7,2021-06-09T03:31:23.547Z,2021-06-09T03:46:16.225Z,completed,completed normal,23.70576938,0.813686102,48.5797509,6014.137758,1587.704558,837.2155751,2141,391.8404073,1996402.44,1342,3307035.39,20383831.11,126740.88,1129.932191,26198597.22,20383833.33,1379,762
API Generated 2021-06-09 02:29:27 +0000,6281efbe-3930-4e75-8c50-9a50b085d31b,2021-06-09T03:01:02.157Z,2021-06-09T03:16:25.701Z,completed,completed normal,20.02974056,0.412099062,49.579776,1182.218251,838.3537749,223.0865244,2147,1458.034392,1761654.86,1340,2667401.54,20449303.33,127481.32,11953.66769,26203822.22,20449302.78,1384,763
API Generated 2021-06-09 04:17:15 +0000,fcb0882e-fd2a-44c2-a732-ecff1a359cf2,2021-06-09T05:02:15.972Z,2021-06-09T05:17:05.199Z,completed,completed normal,20.02552864,0.448775839,48.5142333,638.8318447,419.9579639,830.3925838,2142,890.3724389,1875397.66,1343,3031223.85,20451604.44,127499.15,3137.409255,26187725,20451605.56,1377,765
API Generated 2021-06-09 02:45:17 +0000,8dcd8625-8bfd-498e-a7ec-9d77ff385243,2021-06-09T03:29:37.897Z,2021-06-09T03:44:07.767Z,completed,completed normal,20.93763329,0.138463108,48.5868568,910.7324676,926.2913675,293.5408115,2125,1348.179533,1734739.32,1338,2663839.79,20451740.28,127425.06,10067.85338,26191758.33,20451738.89,1363,762
API Generated 2021-06-08 21:41:52 +0000,7cf74a45-940f-4f8e-8a68-e546fdb44391,2021-06-08T21:41:55.307Z,2021-06-08T21:58:08.442Z,completed,completed normal,24.21870543,0.886383846,43.11260255,3480.77318,1624.759429,308.7087927,2110,1096.773386,1741865.7,1336,2712461.49,19814178.06,122899.09,8574.426649,26226394.44,19814177.78,1348,762
API Generated 2021-06-09 02:29:27 +0000,135dd790-90a2-44cb-ae92-b69f3053928f,2021-06-09T02:45:52.751Z,2021-06-09T03:01:09.803Z,completed,completed normal,20.65134642,0.631416977,47.76877218,741.2825142,768.4294393,441.3301328,2115,1352.047006,1660202.71,1340,2591589.02,20465781.94,127513.59,8062.783023,26186119.44,20465783.33,1349,766
API Generated 2021-06-08 21:58:08 +0000,ebbad6d2-2ccb-433d-95f1-1f683873802a,2021-06-08T22:46:57.034Z,2021-06-08T23:02:14.890Z,completed,completed normal,22.63254787,0.612254252,41.14811432,2510.954519,579.684769,264.0838711,2108,1313.551953,1744270.97,1340,2671450.26,19941137.78,123981.5,10392.85761,26243522.22,19941136.11,1340,768
API Generated 2021-06-09 04:00:55 +0000,79344cca-660c-4595-a468-c555658fce68,2021-06-09T04:47:39.218Z,2021-06-09T05:02:51.752Z,completed,completed normal,20.03274701,0.143947235,46.24081101,820.3667515,1194.604337,315.2471165,2519,1233.569467,1787008.65,1971,2791473.06,20213096.94,123961.06,8962.738937,26212769.44,20213094.44,1756,763
API Generated 2021-06-09 02:29:28 +0000,4ddcb609-888a-4f77-8703-fbda86db0301,2021-06-09T03:16:29.721Z,2021-06-09T03:31:40.977Z,completed,completed normal,20.80299564,0.849088797,48.24537086,834.3215681,546.9533328,415.638482,2122,1445.184218,1677459.91,1342,2592836.52,20451920.28,127442.48,9037.258006,26193277.78,20451919.44,1360,762
API Generated 2021-06-08 21:41:53 +0000,b502997f-8344-4d38-9a98-a1d9eb95f42e,2021-06-08T22:28:49.397Z,2021-06-08T22:46:56.877Z,completed,completed normal,24.82217649,0.579740326,45.13534471,2882.216113,742.1485916,752.7638746,2116,732.418897,1861292.16,1341,3007064.76,19852730.28,123292.17,3339.031522,26212055.56,19852730.56,1352,764
API Generated 2021-06-08 21:41:53 +0000,2374749f-d47f-44c3-97ee-ae90be0bddef,2021-06-08T22:28:06.706Z,2021-06-08T22:47:00.424Z,completed,completed normal,24.13056812,0.185270114,49.35758346,3951.532683,1553.454156,608.2023323,2138,542.8334752,1929444.44,1337,3153048.04,20366870.28,126568.45,2373.122123,26209083.33,20366869.44,1374,764
API Generated 2021-06-09 04:32:23 +0000,d52645c7-75d8-4bed-a5a9-f6f801fe8d01,2021-06-09T05:16:12.662Z,2021-06-09T05:30:43.114Z,completed,completed normal,26.43442419,0.219546765,41.72872458,6068.780403,1628.820226,820.6760644,2169,552.6764142,1905072.39,1465,3143721.34,19713588.06,120737.31,2150.846887,26233402.78,19713586.11,1403,766
API Generated 2021-06-09 08:52:42 +0000,aa681a0a-6c8e-4e15-8495-e7a94e593f49,2021-06-09T09:37:45.581Z,2021-06-09T09:52:24.883Z,completed,completed normal,20.66327382,0.124710863,41.48641315,1077.184399,424.5681303,236.0273347,2516,1535.223303,1755593.03,2011,2674804.63,20238313.61,123496.46,12146.72715,26241522.22,20238313.89,1752,764
API Generated 2021-06-09 07:04:46 +0000,90cc6ebb-d827-4d91-85db-27b273354c8e,2021-06-09T07:35:18.794Z,2021-06-09T07:49:58.053Z,completed,completed normal,20.27187749,0.97936223,47.26934327,1099.402407,1250.681578,215.4321124,2110,1187.092194,1759188.78,1338,2702333.55,20472398.89,127458.52,10347.44723,26197325,20472397.22,1343,767
API Generated 2021-06-09 02:29:27 +0000,5f912edb-4aec-4d5f-9c1c-cd7d67217849,2021-06-09T03:16:17.298Z,2021-06-09T03:31:07.105Z,completed,completed normal,20.02324189,0.931526654,49.14171259,750.3435324,1463.689249,825.2057635,2105,419.4297633,1989560.91,1340,3284922.75,20450529.72,127590.99,1341.494938,26195613.89,20450527.78,1342,763
API Generated 2021-06-09 00:58:20 +0000,5802ebfc-9c19-47a8-847f-108cacabbb82,2021-06-09T01:14:19.478Z,2021-06-09T01:28:41.642Z,completed,completed normal,24.03483456,0.276312405,41.15001451,7433.645236,620.2940312,231.7864835,2122,1481.244007,1779683.29,1384,2684353.61,19688602.22,120984.83,11556.71566,26251538.89,19688600,1359,763
API Generated 2021-06-09 00:58:20 +0000,2d7926e0-c059-4602-a5b5-fd04ee3dbae9,2021-06-09T01:30:30.403Z,2021-06-09T01:45:02.768Z,completed,completed normal,20.66278276,0.218560917,48.56089047,523.5264338,523.0234027,529.5504868,2115,1232.885626,1727338.57,1337,2713551.34,20455115.56,127500.34,6932.153181,26196455.56,20455113.89,1352,763
API Generated 2021-06-09 07:04:46 +0000,b02cf83e-6f88-42de-ab9b-1326679efd6b,2021-06-09T07:35:28.325Z,2021-06-09T07:50:19.038Z,completed,completed normal,20.12049478,0.962522752,46.66550441,880.3947823,1237.634405,209.5771998,2103,1156.984261,1744512.31,1341,2690996.73,20144111.11,126211.42,9736.418704,26195822.22,20144108.33,1340,763
API Generated 2021-06-08 23:19:42 +0000,89a6b5ad-0f50-4d2d-87f2-3c00bf7995d9,2021-06-09T00:09:07.024Z,2021-06-09T00:24:19.049Z,completed,completed normal,21.30306039,0.615516566,41.5545638,5308.355576,1412.015633,243.2110168,2085,1090.277487,1779121.07,1336,2735809.95,19790096.94,122436.14,8918.26507,26242911.11,19790097.22,1323,762
API Generated 2021-06-08 23:35:56 +0000,59bf00cf-5ab6-486b-85b4-5b43afc11d36,2021-06-09T00:24:23.435Z,2021-06-09T00:38:57.333Z,completed,completed normal,27.5878987,0.200161713,41.81978065,4822.946023,489.3095805,388.2058682,2209,1299.496782,1739421.1,1535,2698566.59,19783500,120774.85,9265.436957,26233822.22,19783500,1444,765
API Generated 2021-06-09 00:58:20 +0000,4c351abe-438b-49b2-9211-525e48cb8dc5,2021-06-09T01:44:38.952Z,2021-06-09T01:59:20.709Z,completed,completed normal,23.01749724,0.208718787,49.52792961,4926.136708,744.0113764,672.1174953,2136,835.5703123,1877087.94,1342,3025660.46,20392969.17,126774.52,3416.92668,26196644.44,20392966.67,1372,764
API Generated 2021-06-09 02:29:27 +0000,1421ea6e-14bf-46e6-b33f-e0761fd0e44a,2021-06-09T02:29:28.933Z,2021-06-09T02:45:56.051Z,completed,completed normal,28.00191832,0.214307657,41.88053291,6544.973006,918.0349711,834.971719,2170,640.7547678,1891766.24,1445,3089333.91,19644673.61,120028.99,2879.42018,26232866.67,19644675,1406,764
API Generated 2021-06-09 02:29:27 +0000,c8edfdea-8d4e-4503-ac05-b3158cd62b19,2021-06-09T03:01:31.131Z,2021-06-09T03:16:28.019Z,completed,completed normal,20.13946295,0.424302325,48.95484419,1165.598555,429.0910246,228.7334698,2122,1624.123209,1757420.71,1334,2644343.27,20443158.61,127453.33,12989.5571,26194986.11,20443158.33,1356,766
API Generated 2021-06-09 00:58:20 +0000,73a8dcd6-18f3-4bed-9975-41298fad99ef,2021-06-09T01:43:35.350Z,2021-06-09T01:58:18.922Z,completed,completed normal,29.78522872,0.816960967,47.76877218,7359.509441,602.2781763,547.730845,2127,1124.570772,1719438.3,1337,2738084.28,20207541.39,124537.08,5938.832309,26173183.33,20207538.89,1364,763
API Generated 2021-06-09 04:00:55 +0000,f8953b05-38bd-4e92-a1a2-21b4f6956cf6,2021-06-09T04:00:56.318Z,2021-06-09T04:16:59.178Z,completed,completed normal,20.02233872,0.512396691,49.30552822,685.4731044,462.5135232,825.7345973,2132,766.6689156,1912430.9,1341,3095799.83,20446498.89,127495.47,2781.815631,26206466.67,20446497.22,1371,761
API Generated 2021-06-09 00:58:20 +0000,50267d8b-d357-47d0-99d8-d821ef3f446e,2021-06-09T01:58:05.575Z,2021-06-09T02:12:53.890Z,completed,completed normal,22.39200127,0.224478395,48.07293019,4737.615533,682.237731,705.4688309,2112,839.7641169,1870350.21,1337,3022645.18,20427749.17,127193.06,3338.809514,26188591.67,20427747.22,1350,762
API Generated 2021-06-09 13:29:05 +0000,09991fa9-6c98-4ef2-a71b-76d3927f08e0,2021-06-09T14:14:17.713Z,2021-06-09T14:29:09.304Z,completed,completed normal,24.19999597,0.699427503,46.99572601,4156.707935,1532.913725,470.3293866,2090,673.5566464,1874970.94,1335,3018924.21,20446006.67,126430.87,3997.039164,26192255.56,20446008.33,1326,764
API Generated 2021-06-09 13:29:25 +0000,e2981f5f-a0d4-4fbf-a362-76a0c2f0187e,2021-06-09T14:14:38.088Z,2021-06-09T14:29:10.381Z,completed,completed normal,29.83698897,0.728612838,48.36297402,4996.127442,1545.658052,214.859736,2142,1166.706079,1789087.53,1346,2755378.09,20183561.94,124330.61,10412.78559,26185111.11,20183561.11,1377,765
API Generated 2021-06-09 00:58:20 +0000,6d5b9684-9c95-4825-b981-3a17639a056e,2021-06-09T01:15:06.826Z,2021-06-09T01:30:00.937Z,completed,completed normal,20.29794739,0.15997122,48.97954751,843.3763991,647.5200113,602.9553858,2120,1090.696092,1766807.4,1335,2803931.94,20447091.39,127495.66,5608.34619,26195241.67,20447091.67,1355,765
API Generated 2021-06-09 05:32:13 +0000,f5bcdcea-727d-491f-aaaa-316bc413a24e,2021-06-09T06:19:42.767Z,2021-06-09T06:34:49.142Z,completed,completed normal,20.02344157,0.902740052,48.68728514,7216.486978,1628.653507,821.5036947,2134,424.3135174,1989874.52,1336,3286487.41,20466890.83,127634.04,1322.468611,26191700,20466888.89,1369,765
API Generated 2021-06-09 05:48:27 +0000,9ef0d392-3807-4f5f-9441-79a1a20b34fe,2021-06-09T06:34:11.841Z,2021-06-09T06:48:36.661Z,completed,completed normal,24.76002778,0.760501431,42.94034522,7691.106565,820.6619553,835.0273219,2099,636.3669988,1885212.72,1334,3036014.43,19629863.89,120774.02,2912.349301,26241630.56,19629861.11,1336,763
API Generated 2021-06-09 08:36:33 +0000,456c31aa-3c69-4a66-b520-836dfa93143d,2021-06-09T09:22:35.534Z,2021-06-09T09:37:24.464Z,completed,completed normal,23.08721106,0.907487952,49.8309321,6927.72084,1651.264086,837.2155751,2140,367.8443032,2003781,1339,3315194.45,20391461.94,126917.81,995.7541962,26196816.67,20391461.11,1378,762
API Generated 2021-06-09 05:32:13 +0000,ab13db7c-7ed7-4da5-9ce8-37e097163c96,2021-06-09T06:19:13.659Z,2021-06-09T06:34:27.601Z,completed,completed normal,20.43179166,0.527009839,40.73164538,1011.908312,430.7334914,205.3631097,2088,1639.131088,1743985.66,1340,2624944.23,20102622.78,125806.72,12970.27194,26242272.22,20102622.22,1324,764
API Generated 2021-06-08 23:36:11 +0000,8e62467f-6edb-4d61-a5fb-2b0525742503,2021-06-09T00:24:30.379Z,2021-06-09T00:38:50.878Z,completed,completed normal,26.8298402,0.9812138,43.51755794,5516.77068,1664.17631,827.7783707,2097,411.963611,1901235.12,1337,3135577.75,19628774.44,121201.02,1479.128872,26222775,19628772.22,1334,763
API Generated 2021-06-09 02:29:27 +0000,9e041fbf-474f-4ecd-9a5f-7577d3fb4931,2021-06-09T02:29:31.480Z,2021-06-09T02:45:28.326Z,completed,completed normal,28.28548595,0.326339318,44.22342409,1562.117097,1114.919477,673.4816568,2181,691.6686653,1883126.34,1431,3086051.05,19845933.33,122467.48,3388.372865,26211700,19845930.56,1417,764
API Generated 2021-06-09 07:35:38 +0000,ec56a325-8d20-47ac-8418-94b146900ddb,2021-06-09T08:20:00.957Z,2021-06-09T08:34:15.689Z,completed,completed normal,29.55328003,0.700410817,47.98073538,3832.332509,459.7225015,390.0965038,2101,1488.336361,1655653.63,1343,2557058.29,20209682.22,124601.34,9624.619853,26183841.67,20209680.56,1339,762
API Generated 2021-06-09 07:04:45 +0000,c5ab1ffe-82f4-4037-8a51-dbb8b373f336,2021-06-09T07:04:47.161Z,2021-06-09T07:20:27.450Z,completed,completed normal,25.24168368,0.566749382,40.32534411,1567.749896,484.0774434,326.2340983,2091,1475.973355,1689810.38,1336,2591035.07,19954317.78,123969.08,10484.79793,26256169.44,19954316.67,1325,766
API Generated 2021-06-09 08:36:33 +0000,934772c7-65bb-444e-bd9a-6e69082229eb,2021-06-09T09:23:41.514Z,2021-06-09T09:38:46.343Z,completed,completed normal,27.0755687,0.396709026,44.16116711,7366.103012,820.0603553,834.2490272,2092,611.4978185,1886778.18,1340,3032196.86,19626264.72,120487.19,2869.228782,26217502.78,19626263.89,1326,766
API Generated 2021-06-09 04:17:25 +0000,f379a88b-8e69-466e-b405-f1a1f86600f3,2021-06-09T05:02:51.911Z,2021-06-09T05:17:25.120Z,completed,completed normal,26.87427296,0.638545189,41.87758958,4084.72772,906.0651223,832.5539955,2082,549.351556,1907668.89,1339,3104186.21,19688827.78,121659.78,2252.862921,26237900,19688830.56,1316,766
API Generated 2021-06-08 21:57:42 +0000,a4dbabea-c8ff-43ae-a3c8-039955f99ea0,2021-06-08T22:46:26.915Z,2021-06-08T23:00:54.127Z,completed,completed normal,26.0248091,0.927771867,42.43273488,3200.930363,1370.232684,737.3057424,2082,496.8320876,1919167.57,1342,3145825.77,19774248.06,122410.95,1941.394705,26238475,19774247.22,1318,764
API Generated 2021-06-09 07:04:46 +0000,36890dda-8f3f-4c9a-91b7-dfce55f75001,2021-06-09T07:35:59.031Z,2021-06-09T07:50:44.972Z,completed,completed normal,28.43884192,0.877675999,48.0651831,528.7458468,507.403586,417.0435037,2117,1426.39202,1655632,1341,2563373.31,20235274.17,124798.19,9383.103224,26186483.33,20235272.22,1355,762
API Generated 2021-06-09 02:29:27 +0000,b06f74c7-5889-4a0c-9020-16b86b2458cd,2021-06-09T02:29:30.929Z,2021-06-09T02:45:19.855Z,completed,completed normal,26.18904509,0.84047824,42.94272262,2237.688426,669.2172947,833.6438946,2092,714.7887797,1877103.28,1337,3064412.65,19848315.56,123072.29,2666.92409,26224375,19848313.89,1326,766
API Generated 2021-06-09 04:00:55 +0000,5c8482fc-d39f-4fa3-8427-99d7bc1df386,2021-06-09T04:17:08.902Z,2021-06-09T04:32:16.918Z,completed,completed normal,21.23744663,0.283644943,49.57448495,3751.456531,754.4630791,694.6727313,2142,800.8010979,1900004.83,1339,3068990.86,20433700.28,127247.12,3033.226075,26192697.22,20433700,1375,767
API Generated 2021-06-09 13:12:46 +0000,3d390460-0962-4625-9996-132fa069f0b2,2021-06-09T13:44:04.429Z,2021-06-09T13:58:33.466Z,completed,completed normal,27.3235498,0.11487691,40.54924074,7807.948025,1641.663326,811.1433552,2177,529.5846895,1889740.56,1484,3102280.1,19623755.56,119439.38,2017.464379,26244266.67,19623752.78,1410,767
API Generated 2021-06-09 13:12:46 +0000,83c96690-ecab-4809-bf9a-bec47b545bf7,2021-06-09T13:59:51.860Z,2021-06-09T14:14:17.581Z,completed,completed normal,20.27602129,0.828642701,40.22546748,4105.65578,1201.218543,248.7964952,2092,1154.7842,1735537.5,1335,2674687.86,19867425.83,123134.02,9362.721159,26257480.56,19867425,1327,765
API Generated 2021-06-09 00:58:20 +0000,7fd01269-dbd5-4d86-a2d8-70f43ba05c3b,2021-06-09T00:58:21.564Z,2021-06-09T01:14:19.323Z,completed,completed normal,29.51955805,0.975057032,49.85871212,7786.873841,755.7643868,548.3436428,2165,1103.339038,1738670.21,1343,2769412.5,20189516.39,124582.22,5713.842353,26189588.89,20189516.67,1401,764
API Generated 2021-06-09 13:12:46 +0000,84e53690-cc00-4d86-b60e-60d9d5f64178,2021-06-09T13:28:20.854Z,2021-06-09T13:42:59.553Z,completed,completed normal,20.97389645,0.16571623,47.29814354,564.6765224,471.8603165,206.3677221,2117,1642.603821,1769951.37,1343,2655087.65,20466982.5,127376.66,13461.2098,26190986.11,20466980.56,1353,764
