name,_id,run_start_time,run_end_time,status,status_message,chg_sp,chiller_limit,loop_sp,storage_capacity,installed_cost_us_dollars_per_kw,installed_cost_us_dollars_per_kwh,electricity_kwh,not_met_during_occupied_heating,year_one_energy_cost_us_dollars,size_kw,not_met_during_occupied_hours,natural_gas_kwh,not_met_during_occupied_cooling,size_kwh,year_one_bill_us_dollars,PMV,year_one_demand_cost_us_dollars,water_qbft
API Generated 2021-06-10 23:03:52 +0000,519e5a39-5b12-4ac0-baf4-093206711deb,2021-06-10T23:48:31.890Z,2021-06-11T00:03:13.563Z,completed,completed normal,26.91821981,0.966377413,49.53729504,37974.49837,1573.513208,837.0784125,20268219.44,763,1992451.84,352.2463395,2130,26200400,1367,998.2892938,3307136.11,1341,1307484.27,125464.48
API Generated 2021-06-11 04:40:31 +0000,d8255509-757a-4006-b25b-8eaf31fbb35b,2021-06-11T04:40:34.666Z,2021-06-11T04:57:08.520Z,completed,completed normal,22.62973755,0.18068507,40.9497815,6219.557675,1036.437235,264.9407934,19805500,765,1839403.11,1253.782536,2191,26257266.67,1426,9977.902952,2822716.38,1497,976113.28,121628.39
API Generated 2021-06-10 20:48:13 +0000,23cdbe17-b338-4317-bcd8-803c24a47c3d,2021-06-10T21:19:06.935Z,2021-06-10T21:34:46.561Z,completed,completed normal,20.09564078,0.801568084,49.67215051,9720.615775,587.9465074,212.8581029,20447275,763,1798352.24,1564.87528,2153,26198997.22,1390,12858.7229,2707676.99,1340,902124.75,127533.6
API Generated 2021-06-11 00:19:26 +0000,23201ad9-0de1-4208-950e-402cc9e1caa8,2021-06-11T01:03:28.557Z,2021-06-11T01:18:51.947Z,completed,completed normal,21.29926258,0.405956388,48.49771225,10273.30886,1656.347923,830.7276562,20443933.33,763,2007750.89,397.173839,2132,26200708.33,1369,1149.014413,3324896.9,1341,1309946.01,127338.13
API Generated 2021-06-10 19:10:03 +0000,e996fae9-1013-4bab-8dad-20458b53b8ac,2021-06-10T19:57:24.766Z,2021-06-10T20:12:07.747Z,completed,completed normal,23.69750811,0.578961297,43.00574219,16043.47104,1270.353895,761.1929199,19574769.44,765,1870450.34,637.3584824,2095,26232638.89,1330,2715.316524,2984793.49,1335,1107143.15,120137.23
API Generated 2021-06-10 17:38:10 +0000,0f835da0-53c8-42bf-9dbe-c7fef3436f75,2021-06-10T17:54:39.132Z,2021-06-10T18:10:15.156Z,completed,completed normal,22.26097225,0.319212813,47.28104737,23120.63543,1220.087251,639.7634307,20448297.22,765,1943777.77,613.4120895,2092,26200038.89,1327,2867.040969,3143997.02,1342,1193019.25,127214.22
API Generated 2021-06-10 19:25:52 +0000,39a72fa6-2824-418a-933f-26192f881d6d,2021-06-10T20:10:59.431Z,2021-06-10T20:29:23.753Z,completed,completed normal,22.5908071,0.349755307,48.20762743,23120.63543,1237.816763,457.5711685,20421005.56,762,1848761.82,824.3469814,2113,26189233.33,1351,4867.337051,2952848.25,1339,1096886.43,127087.49
API Generated 2021-06-11 03:07:03 +0000,0320e992-b368-474b-bcf7-de642210dfbf,2021-06-11T03:23:07.169Z,2021-06-11T03:38:08.155Z,completed,completed normal,27.42593453,0.951739658,49.90862889,31548.34475,1666.987139,837.2155751,20245286.11,762,1988939.85,412.6379978,2117,26189302.78,1355,1207.288812,3292129.97,1339,1295990.12,125270.4
API Generated 2021-06-10 20:48:13 +0000,c8225250-5f5c-445e-bc9d-72786c2a5090,2021-06-10T21:35:53.060Z,2021-06-10T21:50:34.917Z,completed,completed normal,26.65568532,0.196598934,40.87423592,33509.7061,1451.13085,602.8056557,19495925,765,1858160.51,679.8081871,2083,26236633.33,1318,3291.047235,2926665.97,1342,1061305.46,119143.39
API Generated 2021-06-11 01:35:34 +0000,aeb58eda-72ff-453d-a11b-fe131a4b72b5,2021-06-11T02:07:11.222Z,2021-06-11T02:21:51.766Z,completed,completed normal,22.1918416,0.42361339,48.28192279,21242.17725,1665.025222,834.299154,20430813.89,765,2007615.16,334.3829658,2127,26184525,1362,1009.729269,3334381.64,1344,1319566.48,127178.84
API Generated 2021-06-11 01:35:34 +0000,b010dce0-0cbf-4106-8caa-2c7e883cf4cc,2021-06-11T02:06:19.594Z,2021-06-11T02:20:52.466Z,completed,completed normal,22.90738422,0.236262636,47.21701863,14481.90671,1666.367738,836.429517,20425269.44,764,2006920.4,350.3949017,2101,26196863.89,1337,1019.873561,3315096.2,1339,1300975.79,126923.29
API Generated 2021-06-11 07:45:31 +0000,75df1845-133c-47a2-a841-c1e6d5f7bfb7,2021-06-11T07:45:32.389Z,2021-06-11T08:02:08.406Z,completed,completed normal,20.02240775,0.763414201,49.82834326,5174.668735,819.2983108,252.4652229,20443519.44,764,1762371.66,1451.921391,2140,26200466.67,1376,11236.29298,2679205.71,1342,909634.05,127527.53
API Generated 2021-06-11 08:17:04 +0000,aaa7f625-13f7-40a5-ab99-acc8ad1b8f91,2021-06-11T09:01:39.644Z,2021-06-11T09:16:24.720Z,completed,completed normal,20.03146906,0.747267842,46.91671454,31158.16129,1660.225007,826.49698,20370969.44,763,1998396.71,334.8105445,2106,26191908.33,1343,1041.392723,3318119.47,1337,1312522.76,126853.82
API Generated 2021-06-11 04:40:31 +0000,6aa98c48-4d27-440d-bf3b-b28ea3111e2b,2021-06-11T04:40:31.497Z,2021-06-11T04:57:32.087Z,completed,completed normal,20.09993665,0.282930483,49.82443594,7759.7673,517.483856,203.6606788,20452188.89,765,1806303.36,1642.117445,2137,26192063.89,1372,13196.43378,2713625.52,1342,900122.16,127529.56
API Generated 2021-06-11 07:45:31 +0000,876548db-0759-48b5-bf47-24cd53645476,2021-06-11T08:31:23.844Z,2021-06-11T08:46:03.966Z,completed,completed normal,29.51815561,0.865670589,49.87937286,39468.61449,1661.881221,540.7491989,20240233.33,763,1899820.86,587.2643992,2132,26190919.44,1369,2867.271807,3101791.46,1337,1194770.6,124865.86
API Generated 2021-06-11 09:16:38 +0000,ee198462-e1d7-4cf6-bc45-323634c8699d,2021-06-11T10:04:03.727Z,2021-06-11T10:18:32.730Z,completed,completed normal,20.15048021,0.618859671,47.65403155,33524.70371,450.3045888,204.2218088,20472611.11,764,1821197.41,1828.981909,2104,26189966.67,1340,14470.95298,2717945.58,1341,889548.17,127496.1
API Generated 2021-06-11 07:45:31 +0000,9d5eee88-bc5b-4ea2-9ced-37b6095d8f25,2021-06-11T07:45:31.709Z,2021-06-11T08:01:22.778Z,completed,completed normal,29.12430805,0.93744489,48.2386626,31663.00062,1585.015443,814.3712847,20235180.56,763,1989071.09,337.3123722,2123,26199730.56,1360,1050.957507,3290357.43,1341,1294086.33,124685.15
API Generated 2021-06-10 19:10:03 +0000,abcb927e-3f7c-43b6-9306-1a2b7bf112bc,2021-06-10T19:55:16.022Z,2021-06-10T20:10:00.495Z,completed,completed normal,23.6358003,0.268441044,45.12808089,9264.429963,1189.408226,530.7662622,19764036.11,766,1882844.81,919.8800402,2111,26206816.67,1345,5824.771513,2944551.29,1363,1054506.47,122263.04
API Generated 2021-06-11 09:16:38 +0000,9b725c41-9e36-481b-8e92-a9979e338a59,2021-06-11T09:16:41.921Z,2021-06-11T09:32:54.295Z,completed,completed normal,20.02671222,0.872203892,47.74566068,33502.56773,1660.267929,832.1879629,20470952.78,765,2011296.54,334.4248559,2093,26191016.67,1328,1014.787016,3343258.39,1336,1324761.85,127491.2
API Generated 2021-06-11 09:47:56 +0000,54ff3463-f842-47ff-8027-6ee454191ad0,2021-06-11T10:33:19.681Z,2021-06-11T10:47:53.073Z,completed,completed normal,21.73436668,0.602046134,40.32400547,39202.35364,543.5212995,211.4103868,19635855.56,762,1794796.82,1690.737224,2084,26244319.44,1322,12336.44081,2622811.87,1342,820815.05,120571.9
API Generated 2021-06-10 21:04:43 +0000,0d16f403-c388-4a5e-b712-bcd7f4536b83,2021-06-10T21:50:35.125Z,2021-06-10T22:11:44.311Z,completed,completed normal,23.27690341,0.994375969,44.41928349,37983.56534,1587.204114,835.7598121,19743161.11,762,1902047.52,419.4212719,2103,26223733.33,1341,1523.076997,3090508.9,1340,1181261.38,121743.28
API Generated 2021-06-10 17:38:10 +0000,f7f5f87b-7bde-4363-9d27-4aa7092ee731,2021-06-10T17:38:12.373Z,2021-06-10T17:54:38.789Z,completed,completed normal,27.87707197,0.55865835,42.63263522,20104.47924,1490.524089,805.057504,19498030.56,763,1867772.83,507.5849413,2104,26225205.56,1341,2143.112287,3021876.02,1338,1146903.19,118974.04
API Generated 2021-06-10 23:02:42 +0000,f970cc87-16c7-46aa-8c89-1919b558b4f5,2021-06-10T23:47:57.096Z,2021-06-11T00:02:42.113Z,completed,completed normal,22.13892657,0.517332521,41.14811432,9602.414116,590.82853,293.0235721,19679888.89,763,1844418.81,1337.964003,2095,26245588.89,1332,10392.33396,2772322.39,1341,920703.57,120984.34
API Generated 2021-06-11 04:40:31 +0000,29a5be43-d837-433f-ab2d-8adca12afe4a,2021-06-11T05:11:23.886Z,2021-06-11T05:26:02.625Z,completed,completed normal,27.5169034,0.867116575,41.04885275,36656.83714,1666.642749,804.0576353,19471075,765,1864588.66,485.6542027,2095,26249275,1330,1752.610292,3002257.08,1335,1130468.42,118983.56
API Generated 2021-06-10 22:31:54 +0000,f33d45e3-c6d0-4b3d-b236-3374ded83580,2021-06-10T22:48:31.301Z,2021-06-10T23:03:54.112Z,completed,completed normal,27.36388398,0.972177937,49.90862889,35575.23883,1516.076176,834.6687646,20250108.33,763,1989486.36,407.075865,2145,26186961.11,1382,1203.223711,3293043.01,1341,1296356.65,125321.71
API Generated 2021-06-10 19:26:12 +0000,67a8ed24-c470-41d3-b672-39fd34c1a423,2021-06-10T20:11:25.765Z,2021-06-10T20:29:24.902Z,completed,completed normal,23.49665886,0.665024814,41.14935333,15252.20651,462.5487358,269.23373,19563433.33,765,1811540.58,1432.339237,2107,26246858.33,1342,10527.0391,2680784.06,1337,862043.48,119941.48
API Generated 2021-06-11 01:35:34 +0000,22ff7fdc-f03b-40f9-9c00-4e9afafab3bd,2021-06-11T02:07:27.248Z,2021-06-11T02:22:31.500Z,completed,completed normal,21.55131637,0.240722475,44.41928349,25840.43807,439.0562393,822.5208065,19688900,765,1881125.48,780.5924605,2103,26217500,1338,3277.62843,2946326.88,1337,1058001.4,121270.5
API Generated 2021-06-11 06:13:14 +0000,2b5daf54-672d-4816-a4e9-02f80f59922c,2021-06-11T06:13:16.331Z,2021-06-11T06:29:17.494Z,completed,completed normal,20.74490795,0.572116951,40.30819075,28794.50345,419.0676592,206.6477336,19637586.11,767,1805961.07,1704.512181,2081,26252927.78,1314,12632.83569,2634498.12,1336,821337.04,120590.68
API Generated 2021-06-10 20:48:13 +0000,d77a59ee-0906-40b8-9414-e2a4745b3e66,2021-06-10T21:20:29.631Z,2021-06-10T21:36:10.194Z,completed,completed normal,24.73938807,0.579762802,42.33977301,28029.75326,940.8119497,453.3030837,19525072.22,764,1793732.22,1034.835543,2072,26241163.89,1308,6072.870587,2745409.61,1336,944477.39,119682.48
API Generated 2021-06-11 09:16:38 +0000,0b6dc935-1a1d-43b7-957b-6c5071447db1,2021-06-11T10:02:46.885Z,2021-06-11T10:17:34.326Z,completed,completed normal,20.06856676,0.263498637,45.52807467,35945.39135,954.1733795,788.9227161,19870988.89,764,1912204.25,607.7812363,2104,26202150,1340,2397.965223,3027211.54,1342,1107807.28,123508.06
API Generated 2021-06-11 08:16:59 +0000,2240cd93-d2a3-4425-bf86-0d6f3d299e23,2021-06-11T09:01:35.226Z,2021-06-11T09:16:12.716Z,completed,completed normal,20.02701676,0.493302874,47.74566068,38696.70178,1651.567683,827.7305503,20466927.78,763,2010780.68,349.0716901,2101,26186072.22,1338,1014.787132,3339781.16,1342,1321800.48,127452.45
API Generated 2021-06-10 20:48:13 +0000,89fcceb7-2fbf-46c2-8381-e2ca7c244927,2021-06-10T20:48:14.143Z,2021-06-10T21:04:15.609Z,completed,completed normal,25.30645054,0.552286506,40.32702723,17635.57802,1170.496785,441.2995132,19505838.89,762,1818406.38,972.0936799,2086,26250350,1324,5576.545438,2797278,1342,971671.62,119363.32
API Generated 2021-06-10 18:09:14 +0000,1761d72e-6094-4767-9348-8f5b8836561e,2021-06-10T18:54:57.944Z,2021-06-10T19:09:44.150Z,completed,completed normal,27.58640776,0.684281394,48.57737088,6767.023614,732.3580695,466.5698545,20258500,765,1765897.39,1104.024629,2145,26185397.22,1380,6655.589978,2783781.1,1342,1010683.72,125177.5
API Generated 2021-06-10 21:04:48 +0000,32f60cb0-2706-4bf0-9efd-f2fb777c0a36,2021-06-10T22:01:26.711Z,2021-06-10T22:19:58.305Z,completed,completed normal,24.94257412,0.142086446,42.38319259,17948.51855,984.8406866,657.9815262,19508388.89,764,1857454.47,759.2302397,2108,26234919.44,1344,3670.772389,2912517.59,1336,1047863.11,119556.32
API Generated 2021-06-11 01:35:34 +0000,18eb0eb2-d615-41da-acee-c270cb7c371a,2021-06-11T01:51:33.915Z,2021-06-11T02:07:10.051Z,completed,completed normal,27.12954896,0.994526619,49.67712608,29152.37214,1639.899464,837.2155751,20261913.89,764,1991945.19,358.3328156,2149,26206222.22,1385,996.984872,3306223.03,1337,1307077.84,125413.71
API Generated 2021-06-10 22:48:39 +0000,17d482b5-0d92-4699-82cf-4c9f16558592,2021-06-10T23:47:20.953Z,2021-06-11T00:01:49.121Z,completed,completed normal,28.44458265,0.617975126,40.39656049,22472.1785,1543.578483,707.4083683,19570905.56,766,1870849.68,596.041294,2072,26247433.33,1306,2879.810322,2996432.88,1340,1118383.19,119374.27
API Generated 2021-06-11 09:16:38 +0000,35e905d7-f234-4d75-a243-5fe720512b0c,2021-06-11T09:16:40.332Z,2021-06-11T09:32:58.255Z,completed,completed normal,20.8377467,0.615736141,40.40239883,25702.68138,453.4940281,205.3560745,19633491.67,767,1805135.16,1708.812743,2079,26242883.33,1312,12662.45582,2633122.08,1335,820786.92,120555.81
API Generated 2021-06-11 05:11:44 +0000,b0dde691-60b2-46f9-a4a3-2b383ad81532,2021-06-11T05:56:16.293Z,2021-06-11T06:10:41.668Z,completed,completed normal,20.95701489,0.671185866,40.36882934,29114.55344,477.6033987,256.6976461,19638044.44,768,1783274.06,1627.95313,2094,26242822.22,1326,11565.29259,2617468.36,1336,826994.3,120625.73
API Generated 2021-06-10 19:10:03 +0000,2a1a1897-65c4-4f5e-9855-37102a6df71b,2021-06-10T19:56:25.387Z,2021-06-10T20:11:07.679Z,completed,completed normal,29.52027777,0.907606172,41.18271037,15421.76847,1622.642743,748.4702922,19877505.56,763,1913658.86,454.1977534,2088,26245625,1325,2027.922085,3108622.33,1340,1187763.46,121569.22
API Generated 2021-06-11 07:45:31 +0000,43ba3d27-0635-41db-804a-0655a434a526,2021-06-11T08:17:55.222Z,2021-06-11T08:33:12.466Z,completed,completed normal,29.08322975,0.994237598,49.51843003,20970.10512,1309.185825,375.9614386,20205411.11,762,1759175.77,1021.762104,2153,26204877.78,1391,7101.880307,2781673.92,1338,1015298.15,124663.63
API Generated 2021-06-11 09:16:38 +0000,3d9acb7c-f75e-42a5-901d-842b1d552a00,2021-06-11T10:02:56.735Z,2021-06-11T10:17:30.196Z,completed,completed normal,28.33553998,0.757749215,40.44493251,25242.65302,1511.93066,605.9129614,19556833.33,766,1865331.37,649.5232783,2078,26247005.56,1312,3423.044976,2963766.72,1339,1091235.34,119295.4
API Generated 2021-06-11 06:29:18 +0000,61e4a0ce-2e77-4a6e-a541-dca98639c5a3,2021-06-11T07:13:58.551Z,2021-06-11T07:28:50.726Z,completed,completed normal,28.50829112,0.850808825,40.15383624,28847.13145,819.1380462,457.4693465,19584588.89,764,1769406.62,1126.087916,2089,26244719.44,1325,7558.343491,2699358.82,1336,922752.19,119395.09
API Generated 2021-06-11 01:35:34 +0000,cdcb4825-d5a2-4669-8bf2-da58a340da7c,2021-06-11T02:07:10.232Z,2021-06-11T02:21:32.364Z,completed,completed normal,21.86784649,0.63219974,40.79412191,21065.03514,654.3419273,216.0629881,19609150,765,1813639.8,1431.173494,2076,26253344.44,1311,10772.73554,2675172.03,1342,854332.23,120437.54
API Generated 2021-06-10 19:10:03 +0000,d0542d25-fba5-4b1b-90f4-e2ac3aa49775,2021-06-10T19:10:03.829Z,2021-06-10T19:26:29.382Z,completed,completed normal,27.55771391,0.700611173,48.57737088,7086.20566,457.0247209,450.3551336,20257494.44,764,1742937.89,1336.268428,2131,26188405.56,1367,8718.755671,2702180.89,1342,952043,125248.29
API Generated 2021-06-11 03:22:42 +0000,aad6db66-b8f1-439b-8560-89faaeee7ebd,2021-06-11T04:09:18.314Z,2021-06-11T04:24:16.278Z,completed,completed normal,20.59864655,0.987113369,47.44851381,35050.79148,1663.395024,800.8941218,20466600,763,2010510.83,380.5726763,2091,26192388.89,1328,1050.29803,3316398.51,1341,1298687.69,127307.97
API Generated 2021-06-11 07:45:31 +0000,76ab1f7b-15a9-48fc-bde9-22f6ff2a793d,2021-06-11T08:17:07.942Z,2021-06-11T08:31:55.689Z,completed,completed normal,20.49848326,0.56774112,40.24139768,29521.47851,469.5532452,237.9638631,19639869.44,763,1814349.65,1498.46475,2096,26241608.33,1333,11098.7702,2669925.41,1341,848375.76,120670.88
API Generated 2021-06-11 03:07:03 +0000,2104f9b8-428c-4a04-ba57-bfc8e37c23af,2021-06-11T03:54:41.510Z,2021-06-11T04:09:43.063Z,completed,completed normal,20.02350514,0.720724853,49.89315135,6445.231545,645.7144742,641.732868,20451605.56,763,1868472.1,931.7075835,2119,26189491.67,1356,4142.708694,2989952.08,1336,1114279.98,127556.97
API Generated 2021-06-11 03:38:56 +0000,cced1f20-df30-4126-8f2e-b6530256f1f3,2021-06-11T04:24:56.439Z,2021-06-11T04:39:51.337Z,completed,completed normal,28.90796259,0.928783521,49.87728324,26660.25148,644.02998,463.1787745,20199183.33,763,1693197.04,1325.994389,2119,26182497.22,1356,8038.810616,2647623.2,1342,947226.16,124651.96
API Generated 2021-06-10 23:03:37 +0000,4162fee3-360d-4d75-9375-5c8678e9e574,2021-06-10T23:48:14.872Z,2021-06-11T00:02:50.569Z,completed,completed normal,23.15081564,0.298191741,43.52248614,31382.82106,1130.464414,835.3647403,19615319.44,765,1877674.82,572.841892,2104,26228738.89,1339,2363.141208,2991966.73,1336,1107091.9,120557.49
API Generated 2021-06-11 03:07:03 +0000,ffdd69b3-9a8a-44c5-b72b-146a399e73cb,2021-06-11T03:52:27.728Z,2021-06-11T04:07:03.903Z,completed,completed normal,29.89912794,0.21983785,43.13452524,37693.49294,1503.479795,326.4087573,20165641.67,765,1848126.32,995.5021185,2243,26227747.22,1478,7301.244619,2890811.37,1534,1035485.05,122872.87
API Generated 2021-06-11 06:13:14 +0000,05ef2cc5-9947-4180-ae7c-94cc949888bf,2021-06-11T06:29:51.284Z,2021-06-11T06:45:56.898Z,completed,completed normal,27.10483382,0.590181516,49.68773331,31891.12618,730.8580858,224.0464444,20268461.11,760,1754799.88,1514.003867,2118,26197322.22,1358,12151.16183,2659745.84,1337,897745.96,125455.95
API Generated 2021-06-10 22:31:54 +0000,e5be68f4-dc23-472c-86c2-d0fb5ba2bf96,2021-06-10T22:31:55.435Z,2021-06-10T22:48:19.484Z,completed,completed normal,20.99459786,0.553823204,49.83305569,8237.231415,623.1947827,509.3270096,20437630.56,764,1730465.04,1264.954216,2127,26193622.22,1363,7298.278351,2707082.52,1341,969417.48,127327.69
API Generated 2021-06-10 22:31:54 +0000,4b7a80d1-c246-4577-ba7d-d1fea9476111,2021-06-10T23:02:33.424Z,2021-06-10T23:17:37.166Z,completed,completed normal,20.16220484,0.430220617,49.76133795,9720.615775,497.7910524,203.81118,20446516.67,764,1800063.01,1698.055056,2132,26187686.11,1368,13647.57897,2698738.69,1337,891475.68,127547.58
API Generated 2021-06-10 19:10:03 +0000,c29e60bd-98e0-444f-b5e4-ceb47525188e,2021-06-10T19:57:30.463Z,2021-06-10T20:12:28.867Z,completed,completed normal,25.37510639,0.970954265,48.57737088,27345.4876,1642.315127,529.9809773,20332488.89,763,1914549.34,597.2067083,2118,26196061.11,1355,3072.179803,3108034.12,1343,1186284.78,126210.42
API Generated 2021-06-11 00:03:52 +0000,6b3d9b3c-797b-49dd-97dd-75f5a0df263d,2021-06-11T00:50:36.501Z,2021-06-11T01:05:33.212Z,completed,completed normal,25.87013895,0.869938392,49.6900842,31825.03746,1614.919682,837.2155751,20307494.44,765,1996163.31,351.0717101,2147,26197944.44,1382,996.9797555,3310918.96,1341,1307555.65,125944.88
API Generated 2021-06-11 03:07:03 +0000,d5709556-5fe4-43b2-b02b-5a21521c730b,2021-06-11T03:54:55.754Z,2021-06-11T04:09:58.755Z,completed,completed normal,24.04506801,0.650160478,49.90862889,26205.79739,1643.196197,297.172719,20360158.33,764,1806729.01,1115.184797,2151,26192694.44,1387,9076.709691,2805439.73,1338,991510.71,126570.86
API Generated 2021-06-10 17:54:15 +0000,e42890bf-0884-4dad-b025-c619ae7b3f78,2021-06-10T18:39:13.179Z,2021-06-10T18:53:48.794Z,completed,completed normal,27.1436642,0.346864917,43.93325695,25426.64927,1653.709645,726.5381777,19545433.33,765,1873331.8,562.8549196,2110,26220727.78,1345,2381.093775,2992544.84,1342,1112013.04,119758.96
API Generated 2021-06-11 00:03:52 +0000,20507ef5-5813-4991-b5c4-1b4e4ff68a30,2021-06-11T00:49:23.553Z,2021-06-11T01:04:11.912Z,completed,completed normal,29.45446062,0.863776374,49.80473199,26993.30462,418.819095,679.3301682,20202397.22,765,1820571.8,983.4696211,2131,26194383.33,1366,4619.648421,2917784.08,1341,1090012.28,124647.04
API Generated 2021-06-11 07:45:31 +0000,0552219c-43f9-4fdf-93c8-f57eb717d818,2021-06-11T07:45:33.695Z,2021-06-11T08:01:46.031Z,completed,completed normal,20.99969845,0.67095727,40.5607702,27384.3081,451.6507822,296.0622801,19639144.44,762,1811971.14,1431.515458,2093,26240847.22,1331,10441.89287,2676992.49,1340,857821.35,120653.96
API Generated 2021-06-10 18:09:14 +0000,473924f1-626a-46b1-a488-2afd3982afd2,2021-06-10T18:53:55.047Z,2021-06-10T19:08:36.072Z,completed,completed normal,21.81689157,0.230908545,48.80695668,21663.52788,651.0042928,703.2135788,20429305.56,766,1890203.18,840.0444302,2151,26192486.11,1385,3335.516087,3052176.34,1335,1154773.16,127219.34
API Generated 2021-06-11 07:45:31 +0000,f748b231-2a7f-4303-a929-c503b0b1d2b9,2021-06-11T08:17:06.200Z,2021-06-11T08:32:12.919Z,completed,completed normal,20.33498293,0.313710286,40.25699496,22801.98299,525.2398835,215.4560165,19641711.11,767,1798416.5,1677.083428,2085,26261686.11,1318,12286.71611,2628375.76,1338,822759.25,120643.05
